,annotator,label,stars,sentence1
4553,ks08,1,,She seem to have given financial assistance to an important French art dealer.
4554,ks08,0,*,Ann may spending her vacation in Italy.
4555,ks08,0,*,Ann may spends her vacation in Italy.
4556,ks08,0,*,Ann may spent her vacation in Italy.
4557,ks08,1,,It has rained every day for the last week.
4558,ks08,0,*,It has raining every day for the last week.
4559,ks08,0,*,It has rains every day for the last week.
4560,ks08,0,*,It has rain every day for the last week.
4561,ks08,1,,Tagalog is spoken in the Philippines.
4562,ks08,0,*,Tagalog is speak in the Philippines.
4563,ks08,0,*,Tagalog is speaks in the Philippines.
4564,ks08,0,*,Tagalog is spoke in the Philippines.
4565,ks08,1,,The roof is leaking.
4566,ks08,0,*,The roof is leaked.
4567,ks08,0,*,The roof is leaks.
4568,ks08,0,*,George is having lived in Toledo for thirty years.
4569,ks08,0,*,The house is been remodeling.
4570,ks08,0,*,A medal was been given to the mayor by the sewer commissioner.
4571,ks08,0,*,Does John have gone to the library?
4572,ks08,0,*,"John seems fond of ice cream, and Bill seems, too."
4573,ks08,1,,Sam may have been being interrogated by the FBI.
4574,ks08,0,*,Sam may have been being interrogating by the FBI.
4575,ks08,0,*,Sam may be had been interrogating by the FBI.
4576,ks08,1,,Have social problems made police work difficult?
4577,ks08,1,,The senator should not have forgotten the concerns of her constituents.
4578,ks08,1,,Tokyo has not loosened trade restrictions.
4579,ks08,1,,Did the doctor prescribe aspirin?
4580,ks08,1,,"Sandy will read your reports, but Harold will not."
4581,ks08,1,,He can hardly believe that it's already over.
4582,ks08,1,,I could have little known that more trouble was just around the corner.
4583,ks08,1,,I have never been spoken to so rudely!
4584,ks08,1,,Hardly was there any rain falling.
4585,ks08,1,,Little did I know that more trouble was just around the corner.
4586,ks08,1,,Never have I been spoken to so rudely!
4587,ks08,1,,"He had hardly collected the papers on his desk, had he?"
4588,ks08,0,*,"He had hardly collected the papers on his desk, hadn't he?"
4589,ks08,1,,"He never achieved anything, did he?"
4590,ks08,0,*,"He never achieved anything, didn't he?"
4591,ks08,1,,"As a statesman, he scarcely could do anything worth mentioning."
4592,ks08,0,*,"As a statesman, scarcely he could do anything worth mentioning."
4593,ks08,0,*,Any zebras can't fly.
4594,ks08,0,*,Anything hasn't happened to his optimism.
4595,ks08,0,*,Any of the citizens hardly ever say anything.
4596,ks08,1,,I didn't find any bugs in my bed.
4597,ks08,1,,Nobody told them anything.
4598,ks08,1,,Never have I stolen from any members of your family.
4599,ks08,1,,Why haven't any books been returned?
4600,ks08,1,,Hardly any of the citizens ever say anything.
4601,ks08,1,,These lines were written by one of Korea's most famous poets.
4602,ks08,1,,The unidentified victim was apparently struck during the early morning hours.
4603,ks08,1,,Targets can be observed at any angle.
4604,ks08,1,,"During the early evening, Saturn can be found in the north, while Jupiter rises in the east."
4605,ks08,1,,I poured 20 liters of acid into the beaker.
4606,ks08,1,,About 20 liters of acid was poured into the beaker.
4607,ks08,1,,The executive committee approved the new policy.
4608,ks08,1,,The new policy was approved by the executive committee.
4609,ks08,1,,John has taken Bill to the library.
4610,ks08,1,,John has chosen Bill for the position.
4611,ks08,0,*,John has taken to the library.
4612,ks08,0,*,John has chosen for the position.
4613,ks08,0,*,The guide has been taken John to the library.
4614,ks08,0,*,The department has been chosen John for the position.
4615,ks08,1,,John has been taken to the library.
4616,ks08,1,,John has been chosen for the position.
4617,ks08,1,,Pat handed a book to Chris.
4618,ks08,0,*,Pat handed to Chris.
4619,ks08,0,*,Pat handed a book.
4620,ks08,1,,A book was handed to Chris by Pat.
4621,ks08,0,*,A book was handed by Pat.
4622,ks08,1,,A book was handed to Chris.
4623,ks08,0,*,A book was handed.
4624,ks08,1,,They believe it to be easy to annoy Ben.
4625,ks08,0,*,They believe Stephen to be easy to annoy Ben.
4626,ks08,1,,They believe there to be a dragon in the wood.
4627,ks08,1,,It is believed to be easy to annoy Ben.
4628,ks08,0,*,Stephen is believed to be easy to annoy Ben.
4629,ks08,1,,There is believed to be a dragon in the wood.
4630,ks08,1,,No one believes that he is a fool.
4631,ks08,1,,No one suspects that he is a fool.
4632,ks08,1,,That he is a fool is suspected by no one.
4633,ks08,1,,They believe the cat to be out of the bag.
4634,ks08,1,,The cat is believed to be out of the bag.
4635,ks08,1,,John drove the car.
4636,ks08,1,,John was driving the car.
4637,ks08,1,,The car was being driven.
4638,ks08,1,,John will drive the car.
4639,ks08,1,,The car will be driven.
4640,ks08,1,,John has driven the car.
4641,ks08,1,,The car has been driven.
4642,ks08,1,,John has been driving the car.
4643,ks08,1,,The car has been being driven.
4644,ks08,1,,The car will have been being driven.
4645,ks08,1,,Pat handed Chris a note.
4646,ks08,1,,Chris was handed a note.
4647,ks08,1,,Chris was handed a note by Pat.
4648,ks08,1,,Ideas are put into children's heads by TV.
4649,ks08,1,,"Yesterday, the child really kicked a monkey in the street."
4650,ks08,1,,The model resembles Kim in nearly every detail.
4651,ks08,0,*,Kim is resembled by the model in nearly every detail.
4652,ks08,0,*,You are not fitted by the coat.
4653,ks08,1,,I was born in 1970.
4654,ks08,1,,It is rumored that he is on his way out.
4655,ks08,1,,John is said to be rich.
4656,ks08,1,,He is reputed to be a good scholar.
4657,ks08,0,*,My mother bore me in 1970.
4658,ks08,0,*,Everyone rumored that he was on his way out.
4659,ks08,0,*,They said him to be rich.
4660,ks08,0,*,They reputed him to be a good scholar.
4661,ks08,1,,He kicked the ball.
4662,ks08,1,,The ball was kicked by him.
4663,ks08,1,,John kicked him.
4664,ks08,1,,He was kicked by John.
4665,ks08,1,,John sent her to Seoul.
4666,ks08,1,,She was sent to Seoul.
4667,ks08,1,,They widely believed that John was ill.
4668,ks08,1,,That John was ill was widely believed.
4669,ks08,1,,They haven't decided which attorney will give the closing argument.
4670,ks08,1,,Which attorney will give the closing argument hasn't been decided.
4671,ks08,1,,Which attorney will give the closing argument hasn't been decided by them.
4672,ks08,1,,You can rely on Ben.
4673,ks08,1,,Ben can be relied on.
4674,ks08,1,,They talked about the scandal for days.
4675,ks08,1,,The scandal was talked about for days.
4676,ks08,1,,The issue was dealt with promptly.
4677,ks08,1,,That's not what's asked for.
4678,ks08,1,,This should be attended to immediately.
4679,ks08,0,*,The capital was gathered near by a crowd of people.
4680,ks08,0,*,The hot sun was played under by the children.
4681,ks08,1,,That's something I would have paid twice for.
4682,ks08,1,,These are the books that we have gone most thoroughly over.
4683,ks08,1,,They look generally on John as selfish.
4684,ks08,0,*,Everything was paid twice for.
4685,ks08,0,*,Your books were gone most thoroughly over.
4686,ks08,0,*,He is looked generally on as selfish.
4687,ks08,1,,Pavarotti relied on Loren and Bond on Hepburn.
4688,ks08,0,*,Pavarotti relied on Loren and Bond Hepburn.
4689,ks08,1,,Loren was relied on by Pavarotti and Hepburn by Bond.
4690,ks08,0,*,Loren was relied on by Pavarotti and Hepburn on by Bond.
4691,ks08,1,,The lawyer looked into the document.
4692,ks08,1,,The document was looked into by the lawyer.
4693,ks08,1,,Peter has been asked to resign.
4694,ks08,1,,I assume the matter to have been filed in the appropriate records.
4695,ks08,1,,Smith wants the picture to be removed from the office.
4696,ks08,1,,The events have been described well.
4697,ks08,1,,Over 120 different contaminants have been dumped into the river.
4698,ks08,1,,The balloon is positioned in an area of blockage and is inflated.
4699,ks08,1,,Cancer is now thought to be unlikely to be caused by hot dogs.
4700,ks08,1,,Whether this is feasible hasn't yet been determined.
4701,ks08,1,,Paying taxes can't be avoided.
4702,ks08,1,,It hasn't yet been determined whether this is feasible.
4703,ks08,1,,Frances has had the drapes cleaned.
4704,ks08,1,,Shirley seems to have Fred promoted.
4705,ks08,1,,Nina got Bill elected to the committee.
4706,ks08,1,,We got our car radio stolen twice on holiday.
4707,ks08,1,,Frances has had her clean the drapes.
4708,ks08,1,,Nina got them to elect Bill.
4709,ks08,1,,The news was dealt with carefully.
4710,ks08,1,,The tree was looked after by Kim.
4711,ks08,1,,We cannot put up with the noise anymore.
4712,ks08,1,,He will keep up with their expectations.
4713,ks08,1,,This noise cannot be put up with.
4714,ks08,1,,Their expectations will be kept up with.
4715,ks08,1,,They paid a lot of attention to the matter.
4716,ks08,1,,The son took care of his parents.
4717,ks08,1,,The matter was paid a lot of attention to.
4718,ks08,1,,A lot of attention was paid to the matter.
4719,ks08,0,*,New York was slept in.
4720,ks08,0,*,The lake was camped beside by my sister.
4721,ks08,1,,The lake is not to be camped beside by anybody.
4722,ks08,0,*,Six inches were grown by the boy.
4723,ks08,0,*,A mile to work was run by him.
4724,ks08,1,,The beans were grown by the gardener.
4725,ks08,1,,The plums were weighed by the grocer.
4726,ks08,0,*,San Francisco has been lived in by my brother.
4727,ks08,1,,The house has been lived in by several famous personages.
4728,ks08,0,*,Seoul was slept in by the businessman last night.
4729,ks08,1,,This bed was surely slept in by a huge guy last night.
4730,ks08,1,,Rosie got struck by lightning.
4731,ks08,1,,I got phoned by a woman friend.
4732,ks08,1,,He got hit in the face with the tip of a surfboard.
4733,ks08,1,,John's bike got fixed or got stolen.
4734,ks08,0,*,The lesson got read by a priest.
4735,ks08,0,*,The letter got written by a poet.
4736,ks08,0,*,Tom got understood to have asked for a refund.
4737,ks08,0,*,Mary got heard to insult her parents.
4738,ks08,1,,Is John clever?
4739,ks08,1,,Who is clever?
4740,ks08,1,,How clever you are!
4741,ks08,1,,Be very clever.
4742,ks08,1,,I ask you if this is what you want.
4743,ks08,1,,Would you mind taking out the garbage?
4744,ks08,1,,Can the child read the book?
4745,ks08,1,,What can the child read?
4746,ks08,1,,Which version did they recommend?
4747,ks08,1,,With what did the baby eat the food?
4748,ks08,1,,How did he eat the food?
4749,ks08,1,,Which man did you talk to?
4750,ks08,1,,To which man did you talk?
4751,ks08,1,,How ill has Hobbs been?
4752,ks08,0,*,Which man did you talk?
4753,ks08,0,*,To which man did you talk to?
4754,ks08,1,,Who do you think Hobbs imagined Mary said Tom saw?
4755,ks08,1,,Who did Kim work for and Sandy rely on?
4756,ks08,0,*,Who did Kim work for and Sandy rely?
4757,ks08,0,*,Who did Kim work for and Sandy rely on Mary?
4758,ks08,1,,You can rely on Edward's help.
4759,ks08,1,,"Edward's help, you can rely on."
4760,ks08,1,,We talked about the fact that he was sick for days.
4761,ks08,1,,"The fact that he was sick for days, we talked about."
4762,ks08,0,*,You can rely on that he will help you.
4763,ks08,0,*,We talked about that he was sick for days.
4764,ks08,1,,"That he was sick, we talked about for days."
4765,ks08,1,,That arrows don't stop in midair is captured by this theory.
4766,ks08,0,*,Who did you see and a picture of?
4767,ks08,1,,These qualities recommended him to Oliver.
4768,ks08,1,,The UN recommended an enlarged peacekeeping force.
4769,ks08,1,,This is the book which the teacher recommended.
4770,ks08,1,,Who will they recommend?
4771,ks08,1,,John put the books in a box.
4772,ks08,1,,Which books did John put in the box?
4773,ks08,1,,Where did John put the books?
4774,ks08,1,,In which box did John put the book?
4775,ks08,1,,How happy has John been?
4776,ks08,1,,Who put the book in the box?
4777,ks08,1,,Who DID put the book in the box?
4778,ks08,1,,Who can put the book in the box?
4779,ks08,1,,Who do you think visited Seoul last year?
4780,ks08,1,,That's the UN delegate that the government thinks visits Seoul last year.
4781,ks08,1,,Who do you believe that Sara invited?
4782,ks08,1,,Who do you believe invited Sara?
4783,ks08,0,*,Who do you believe that invited Sara?
4784,ks08,0,*,Who do you think that would be nominated for the position?
4785,ks08,1,,This is the kind of person who I doubt that under normal circumstances would have anything to do with such a scheme.
4786,ks08,1,,John asks whose book his son likes.
4787,ks08,1,,John has forgotten which player his son shouted at.
4788,ks08,1,,He told me how many employees Karen introduced to the visitors.
4789,ks08,1,,he had been reading the article.
4790,ks08,0,*,Tom denied which book he had been reading.
4791,ks08,0,*,Tom claimed how much money she had spent.
4792,ks08,0,*,John inquired that he should read it.
4793,ks08,0,*,Peter will decide that we should review the book.
4794,ks08,1,,John inquired which book he should read.
4795,ks08,1,,Peter will decide which book we should review.
4796,ks08,1,,John told us that we should review the book.
4797,ks08,1,,John told us which book we should review.
4798,ks08,1,,In which box did he put the book?
4799,ks08,1,,Which book by his father did he read?
4800,ks08,1,,John asks in which box he put the book.
4801,ks08,1,,John asks which book by his father he read.
4802,ks08,1,,Kim has wondered in which room Gary stayed.
4803,ks08,1,,Lee asked me how fond of chocolates the monkeys are.
4804,ks08,0,*,Kim has wondered that Gary stayed in the room.
4805,ks08,0,*,Kim asked me that the monkeys are very fond of chocolates.
4806,ks08,1,,John knows whose book Mary bought and Tom borrowed from her.
4807,ks08,0,*,John knows whose book Mary bought and Tom talked.
4808,ks08,1,,I don't know whether I should agree.
4809,ks08,1,,She gets upset if I exclude her from anything.
4810,ks08,1,,She gets upset whether I exclude her from anything.
4811,ks08,1,,I wonder if you'd be kind enough to give us information.
4812,ks08,1,,I am not certain about when he will come.
4813,ks08,1,,I am not certain about whether he will go or not.
4814,ks08,0,*,I am not certain about if he will come.
4815,ks08,0,*,I am not certain about if he will go or not.
